scenario_id,replacement_scope,destination_definition,facility_record_count,facility_weight_rule,source_version,beta_per_min,walking_speed_mps,dong_name,demand_index,ri_mean,cag,bus_inefficiency_raw,facility_dispersion_mean_m,dss_raw,dss_01,rank_global,rank_eligible,top8_eligible,baseline_ri_mean,baseline_cag,baseline_facility_dispersion_mean_m,baseline_dss_raw,baseline_rank_global,baseline_rank_eligible,baseline_top8_eligible,ri_change_vs_baseline,cag_change_vs_baseline,facility_dispersion_change_m,rank_global_change
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,중산2동,0.1798689144206002,26.64274474595094,0.3157678050113327,2.0713131337054117e-05,265.56677692252146,-0.07884110881593134,0.4155404560214494,22,21,False,26.64274474595094,0.3157678050113327,265.56677692252146,-0.07884110881593134,22,21,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,정발산동,0.300783414740963,45.01647866583588,-0.2575690745448655,1.2962627552602784e-05,193.93936726516665,-0.5077939771970685,0.2886871011117932,35,32,False,45.01647866583588,-0.2575690745448655,193.93936726516665,-0.5077939771970685,35,32,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,풍산동,-0.4774119630451041,17.1605577518855,-0.1176440914987068,5.027596966220582e-05,604.5789761454724,-0.20331659082407308,0.3787295761774211,28,27,False,17.1605577518855,-0.1176440914987068,604.5789761454724,-0.20331659082407308,28,27,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,백석1동,0.0215720856654819,38.88673571668811,-0.359142243871342,1.0820527077915604e-05,233.7702368806786,-0.5708089878019074,0.27005180083962255,36,33,False,38.88673571668811,-0.359142243871342,233.7702368806786,-0.5708089878019074,36,33,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,백석2동,1.0022988467318128,42.34874684941851,0.7072234065568425,7.482777545212669e-06,179.81071626446425,0.12967791997188843,0.47720536215452913,19,18,False,42.34874684941851,0.7072234065568425,179.81071626446425,0.12967791997188843,19,18,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,마두1동,-0.3476877530828261,49.00841836792065,-1.209335976920437,2.095532357352737e-05,229.3560111838389,-1.1241203929482053,0.10642215006358775,41,38,False,49.00841836792065,-1.209335976920437,229.3560111838389,-1.1241203929482053,41,38,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,마두2동,0.3697814463191027,74.79411280432868,-1.3424066009874744,5.501761798547457e-06,165.94169935942577,-1.27098254982351,0.06299090462347712,43,40,False,74.79411280432868,-1.3424066009874744,165.94169935942577,-1.27098254982351,43,40,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,장항1동,-1.4010364229029388,8.108099822052091,-0.8944571877480685,0.0002674015666791,1056.6100173599111,-0.0614456897980678,0.4206847677282417,21,20,False,8.108099822052091,-0.8944571877480685,1056.6100173599111,-0.0614456897980678,21,20,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,장항2동,-0.3442169416275722,62.51375393419124,-1.7354618581018375,1.3765289748929878e-05,283.36614018593525,-1.4839854242008306,0.0,44,41,False,62.51375393419124,-1.7354618581018375,283.36614018593525,-1.4839854242008306,44,41,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,고봉동,-0.108627977686805,1.5473626118985893,0.9476287005769358,0.0005557427413208,1019.3528957931436,1.8975007705208895,1.0,1,,False,1.5473626118985893,0.9476287005769358,1019.3528957931436,1.8975007705208895,1,,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,일산1동,1.7113353946987817,55.380218890346285,1.064697994707209,1.082242870822518e-05,155.7119082933697,0.373907914395718,0.549430999155519,13,12,False,55.380218890346285,1.064697994707209,155.7119082933697,0.373907914395718,13,12,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,일산2동,1.542670888862889,59.30527829765953,0.7037783626908223,7.4079617305621715e-06,140.91723984707198,0.1161213758297429,0.4731963130673832,20,19,False,59.30527829765953,0.7037783626908223,140.91723984707198,0.1161213758297429,20,19,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,일산3동,0.0467915387468424,62.58590429407474,-1.258937052310574,8.667684875245625e-06,211.86857907559332,-1.1933868418718958,0.08593812471644575,42,39,False,62.58590429407474,-1.258937052310574,211.86857907559332,-1.1933868418718958,42,39,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,탄현1동,0.5460559361956295,42.40602042656029,0.1456414789564889,7.755991122547013e-06,120.4806961876034,-0.26780696650856967,0.3596579692061545,32,30,False,42.40602042656029,0.1456414789564889,120.4806961876034,-0.26780696650856967,32,30,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,탄현2동,-0.2102774159803954,18.4652044974066,0.158614464947607,1.921088606279047e-05,267.6202678116823,-0.18871695322124538,0.38304709716142415,27,26,False,18.4652044974066,0.158614464947607,267.6202678116823,-0.18871695322124538,27,26,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,주엽1동,1.2459646222046965,92.75287361440554,-0.9735222511692698,3.957737637695617e-06,192.0778092804819,-1.0169294563321534,0.13812150663152822,39,36,False,92.75287361440554,-0.9735222511692698,192.0778092804819,-1.0169294563321534,39,36,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,주엽2동,1.5659732252529237,86.91298828309513,-0.3518628056916535,5.207884632602779e-06,159.71909845610725,-0.6008566981640777,0.2611658528771341,37,34,False,86.91298828309513,-0.3518628056916535,159.71909845610725,-0.6008566981640777,37,34,False,0.0,0.0,0.0,0
baseline_medical,baseline_medical,HIRA 병의원·약국 직선보행 대리층,1893,기존 의료 가중(1.0/1.0),HIRA mixed snapshot baseline,0.1,0.8,대화동,-0.351512429196386,37.23243223817021,-0.7515588512758407,2.002485221552675e-05,289.2582390525824,-0.7985994145303088,0.20268780358777294,38,35,False,37.23243223817021,-0.7515588512758407,289.2582390525824,-0.7985994145303088,38,35,False,0.0,0.0,0.0,0
